recordist,date,time,location,longitude,latitude,elevation,climate
Leonardo Pimentel,2006-06-21,10:15,"Reserva Ecológica de Guapiaçu, RJ",-42.7167,-22.5001,?,tropical
Luiz C.Silva,2012-08-28,?,"Parque Estadual Lago Azul,Campo Mourao, Paraná",-52.387,-24.331,630,subtropical
Noé Eiterer,2013-07-23,10:00,"Viçosa, Minas Gerais",-42.8882,-20.79,800,tropical
Ricardo Gagliardi,2008-08-26,08:00,"Reserva Ecológica de Guapiaçu, RJ",-42.7167,-22.5001,120,tropical
Adrian Eisen Rupp,2007-10-27,09:33,"Campo Grande, Itaiópolis, Santa Catarina",-49.7001,-26.6501,908,subtropical
Adrian Eisen Rupp,2008-12-06,?,"Rio Carreiro, Dois Lajeados, Rio Grande do Sul",-51.847,-28.7092,150,subtropical
Bernardo Lacombe,2010-11-17,22:30,Pousada Paraiso -Taquaril - Petrópolis - RJ ,-43.077,-22.3023,1400,tropical
Ciro Albano,2006-08-16,21:00,"Araripe National Forest, Crato, Ceará State",-39.5834,-7.2501,800,tropical
Ciro Albano,2011-07-05,09:00,"Fortaleza, State of Ceará",-38.4834,-3.7834,50,tropical
Don Jones,1997-09-21,?,"Rio Doce State Park, Minas Gerais",-41.167,-19.5001,?,tropical
Fernando Jacobs,2008-08-23,19:32,"Reserva Biológica do Mato Grande - Arroio Grande, Rio Grande do Sul",-52.7364,-32.1503,0,subtropical
Fernando Jacobs,2008-08-23,19:46,"Reserva Biológica do Mato Grande - Arroio Grande, Rio Grande do Sul",-52.7364,-32.1503,0,subtropical
GABRIEL LEITE,2009-04-26,06:30,"São Geraldo do Araguaia, Para",-48.538999999999994,-6.3262,140,tropical
GABRIEL LEITE,2011-07-08,05:00,"Alto Alegre do Pindaré, Maranhao",-45.8465,-3.6668,20,tropical
Glauco Alves Pereira,2003-08-16,04:00,"Estação Ecológica de Murici, Alagoas",-35.9334,-9.3001,550,tropical
Glauco Alves Pereira,2005-04-15,21:00,"Engenho Opinioso, Amaraji, Pernambuco",-35.44138,-8.385091000000001,510,tropical
Jeremy Minns,1999-10-01,02:30,Reserva Extrativista Alto Juruá. Foz do Tejo,-72.7148,-8.9826,220,tropical
Jeremy Minns,2003-09-21,05:00,"Reserva Natural Palmarí, Rio Javarí, AM",-70.2948,-4.2889,80,tropical
Jeremy Minns,2003-10-07,18:29,Intervales State Park. Residential area,-48.4167,-24.2667,830,subtropical
Jeremy Minns,2003-10-07,18:36,Intervales State Park. Residential area,-48.4167,-24.2667,830,subtropical
João Gava,2013-04-17,20:30,"Siderópolis, Santa Catarina",-49.4254,-28.5989,250,subtropical
Joao Menezes,2007-07-06,20:00,"Eldorado, Mato Grosso do Sul state",-54.2537,-23.8501,340,subtropical
Marcos A. Melo,2013-06-22,22:30,"Xapuri, Acre",-68.5053,-10.65,170,tropical
Marcos Melo,2008-08-15,05:40,"Bairro do Jaceguava, São Paulo, SP",-46.735334,-23.752501000000002,750,subtropical
Marcus Braun,2008-10-02,?,"Igarassu, Pernambuco",-35.0191,-7.7897,130,tropical
Nargila Moura,2010-08-06,05:53,"Paragominas, PA, Brazil, Bacia 147",-47.177,-2.9187,?,tropical
Noé Eiterer,2012-11-03,20:30,"Juiz de Fora, Minas Gerais",-43.3488,-21.765,700,tropical
Richard C. Hoyer,2007-01-30,21:45,"Serra de Baturité, Ceará",-38.9167,-4.2334,690,tropical
Rodrigo Dela Rosa de Souza,2012-09-22,19:00,"São José dos Campos, São Paulo",-45.9772,-23.2102,600,tropical
Wagner Nogueira Alves,2008-11-09,18:20,"Inhotim, Brumadinho, Minas Gerais State",-44.219091,-20.123894,900,tropical
Weber Girão,2004-04-28,05:00,"Itatira, State of Ceará",-39.5667,-4.5001,800,tropical
Adrian Eisen Rupp,2008-09-26,?,"Rio Tigre, Guatambu, Santa Catarina",-52.783728,-27.140118,290,subtropical
Adrian Eisen Rupp,2008-09-26,?,"Rio Tigre, Guatambu, Santa Catarina",-52.783728,-27.140118,290,subtropical
Adrian Eisen Rupp,2008-09-30,?,"Barra do Monte Alegre, Chapecó, Santa Catarina",-52.5856,-27.2353,385,subtropical
Antonio Silveira,2005-11-04,9am,"Fazenda Ipanema, Iperó,São Paulo State,Brazil",-47.646,-23.43,700,tropical
Antonio Silveira,2008-10-30,10am,"Alto Ribeira State Park (PETAR),São Paulo State,Brazil",-48.713,-24.541,500,subtropical
Antonio Silveira,2008-10-30,5pm,"Alto Ribeira State Park (PETAR),São Paulo State,Brazil",-48.713,-24.541,440,subtropical
Bob Planqué,2005-12-04,19:15,"Parque do Zizo, Sao Paulo State",-47.81044,-24.017146,630,subtropical
Bob Planqué,2005-12-05,7:15,"Parque do Zizo, Sao Paulo State",-47.81044,-24.017146,630,subtropical
Eduardo Patrial,2008-03-22,pm,"Parque Estadual Mata dos Godoy, Londrina, Parana",-51.2334,-23.4501,650,subtropical
Evair Legal,2010-01-15,08:42,"Salseiro, Vidal Ramos, Santa Catarina",-49.379082000000004,-27.39726,400,subtropical
Evair Legal,2010-04-16,13:30,"Foz Rio Monte Alegre, Chapecó, Santa Catarina",-52.588,-27.234,500,subtropical
Jeremy Minns,2002-08-01,09:44,Perequê - Angra dos Reis - RJ,-44.5351,-23.011999999999997,50,tropical
Jeremy Minns,2002-08-13,12:22,Intervales State Park. Carmo road,-48.4334,-24.2834,600,subtropical
Jeremy Minns,2002-08-13,12:32,Intervales State Park. Carmo road,-48.4334,-24.2834,600,subtropical
Jeremy Minns,2006-11-08,13:39,"Parque do Zizo, Sao Paulo state",-47.81044,-24.017146,650,subtropical
Leonardo Pimentel,2006-07-12,10:30,"Reserva Ecológica de Guapiaçu, RJ",-42.7167,-22.5001,70,tropical
Marcos Melo,2009-01-04,07:40,"Curucutu Nucleus, State Park of the Serra do Mar -City: Itanhaém, São Paulo State",-46.7762,-24.0398,200,subtropical
Marcos Melo,2009-01-04,07:40,"Curucutu Nucleus, State Park of the Serra do Mar -City: Itanhaém, São Paulo State",-46.7762,-24.0398,200,subtropical
Nick Athanas,2005-05-19,09:00,"Parque Estadual Intervales, SP",-48.4181,-24.2759,850,subtropical
Noé Eiterer,2012-09-01,09:00,"Viçosa, Minas Gerais",-42.8882,-20.79,800,tropical
Noé Eiterer,2013-03-30,09:30,"Viçosa, Minas Gerais",-42.8882,-20.79,800,tropical
Renan Campos de Oliveira,2010-05-14,9:54,"Fazenda Colorado, Londrina - PR",-51.0356,-23.4673,600,subtropical
Renan Campos de Oliveira,2010-07-19,16:54,"Parque Ecológico da Raposa, Apucarana - PR",-51.4178,-23.5339,750,subtropical
Renan Campos de Oliveira,2010-09-17,8:24,"Parque Estadual Mata dos Godoy, Londrina, Parana",-51.2334,-23.4501,600,subtropical
Renan Campos de Oliveira,2010-10-27,8:35,"Mata do Barão, Londrina - PR",-50.9737,-23.5339,600,subtropical
Ricardo Gagliardi,2006-09-26,09:30,Taquaril - Petrópolis - RJ,-43.077,-22.3023,1200,tropical
Richard C. Hoyer,2005-10-05,7:40,"Boa Nova, Wet Forest, state of Bahia",-40.1001,-14.3834,760,tropical
Rodrigo Dela Rosa,2010-03-15,?,São josé dos Campos/SP,-45.9167,-23.0667,700,tropical
Rodrigo Dela Rosa,2010-03-23,?,São josé dos Campos/SP,-45.9167,-23.0667,700,tropical
Advaldo D. Prado,2007-01-25,?,Goiatins Tocantins ,-47.3684,-7.7687,190,tropical
Advaldo D. Prado,2008-05-23,17:35,"Dianópolis, Tocantins State ",-46.8206,-11.6278,600,tropical
Allen T. Chartier,1993-11-17,?,"Pousada o Pantaneiro, Transpantaneira Hwy., Mato Grosso",-56.8834,-16.9398,110,tropical
Andrew Spencer,2012-10-11,17:45,"Fazenda Santa Tereza, Rio Pixaim, Mato Grosso",-56.8501,-16.7501,110,tropical
Daniel Blamires,2012-12-10,06:59,"Iporá, State of Goiás",-51.1201,-16.4456,600,tropical
Eric DeFonso,2011-09-02,17:35,"Pantanal Wildlife Center, MT",-56.8764,-16.7581,110,tropical
Fernando Fávaro,2009-08-04,06:40,"Raso da Catarina Ecological Station, Jeremoabo, Bahia.",-38.6445,-9.872,463,tropical
GABRIEL LEITE,2012-11-29,07:00,"Canudos, Bahia",-39.1501,-9.9501,400,tropical
Joao Menezes,2007-10-08,16:55,"Eldorado, Mato Grosso do Sul state",-54.2537,-23.8501,340,subtropical
Joao Menezes,2012-07-04,07:06,"Eldorado, Mato Grosso do Sul state",-54.2537,-23.8501,340,subtropical
Marcos Melo,2008-03-18,17:30,"Parque Municipal Nove de Julho, São Paulo, SP   ",-46.717,-23.7192,760,subtropical
Nunes D'Acosta,2008-08-05,06:50,"Goiânia, Goiás.",-49.266815,-16.691448,610,tropical
Nunes D´Acosta,2009-09-20,08:20,"Cristalina, Goiás",-47.611999999999995,-16.770685999999998,900,tropical
Paul Donahue,2001-06-17,7:16,"Hyacinth Valley camp, Piaui",-45.07,-9.45,?,tropical
Paul Donahue,2001-06-28,6:56,"Vicinity of the Adventista's Acampoeste, Bahia",-45.2834,-12.4501,?,tropical
Renan Campos de Oliveira,2010-05-17,17:25,Pantanal do Miranda - MS,-57.012,-19.5512,100,tropical
Robson Silva e Silva,2013-09-04,08:00,"Tanquã, Rio Piracicaba, Piracicaba, São Paulo",-47.9831,-22.6771,460,tropical
Adrian Eisen Rupp,2008-09-24,?,"Rio Tigre, Guatambu, Santa Catarina",-52.783728,-27.140118,290,subtropical
Adrian Eisen Rupp,2008-12-02,?,"Rio da Prata, Vila Flores, Rio Grande do Sul",-51.4614,-28.8814,330,subtropical
Alexandre Bianco,2012-06-29,09:30,"Erechim, Rio Grande do Sul",-52.2735,-27.6061,700,subtropical
Alexandre Bianco,2012-07-04,08:00,Rio Grande do Sul,-51.7304,-28.8638,480,subtropical
Alexandre Bianco,2012-09-21,07:30,Rio Grande do Sul,-54.1542,-31.7928,130,subtropical
Bruno Lima,2010-04-17,10:48:00,Tapira-MG,-46.826,-19.903,900,tropical
Eduardo Patrial,2009-03-25,pm,"Serra do Cipó, MG",-43.5917,-19.3001,?,tropical
Fernando Jacobs,2006-05-28,08-38,"09001 Coqueiro - São Lourenço do Sul, Rio Grande do Sul",-51.9784,-31.3653,100,subtropical
Fernando Jacobs,2006-05-28,08:44,"09001 Coqueiro - São Lourenço do Sul, Rio Grande do Sul",-51.9784,-31.3653,100,subtropical
Glauco Alves Pereira,2005-12-23,09:00,"Porteiras, Altinho, Pernambuco",-37.75,-8.3,460,tropical
Luiz Fernando Figueiredo,0000-00-00,?,"Miracatu, Sao Paulo State",-47.261124,-24.331970000000002,40,subtropical
Noé Eiterer,2012-02-11,08:00,"Juiz de Fora, Minas Gerais",-43.3488,-21.765,700,tropical
pedroteia,2012-07-21,00:43:12,Caatinga da Serra Alta - Mata grande - Alagoas - Brasil,-37.772,-9.135,400,tropical
Rafael Antunes Dias,2011-10-14,18:00,"Trilha da Figueira, Tavares, Rio Grande do Sul",-51.0719,-31.3266,10,subtropical
Ricardo Gagliardi,2006-09-26,08:15,Taquaril - Petrópolis - RJ,-43.077,-22.3023,1000,tropical
Ricardo Gagliardi,2007-12-23,08:00,Secretário - Petrópolis - RJ,-43.1667,-22.3001,900,tropical
Robson Silva e Silva,2012-01-19,15:00,"Tapira, Minas Gerais State",-46.8231,-19.922,860,tropical
Weber Girão,2005-08-18,?,"Araripe National Forest, Crato, Ceará State",-39.5834,-7.2501,750,tropical
Alexander Lees,2005-08-15,07:00,"South of Pocone, Mato Grosso",-56.6734,-16.4181,?,tropical
Antonio Silveira,2009-05-12,11am,"Rio Claro region,Poconé,Mato Grosso",-56.732,-16.62,120,tropical
Bernabe Lopez-Lanus,1992-02-16,pm,"Fazenda das Araras, Ruta Transpantaneira, Pocone, Mato Grosso",-56.71262700000001,-16.512178,?,tropical
Bob Planque,2011-05-16,18:00,"Panga Research Station, Minas Gerais",-48.393574,-19.182381,700,tropical
Bradley Davis,2007-10-08,17:34,"Pousada Rio Azul, PA",-55.986999999999995,-9.2456,220,tropical
Eric DeFonso,2011-09-02,17:04,"Pantanal Wildlife Center, MT",-56.8764,-16.7581,110,tropical
Fernando Fávaro,2008-11-15,06:18,"ESEC Serra das Araras, Porto Estrela/MT",-57.2231,-15.6531,218,tropical
Jeremy Minns,1997-09-04,17:28,"Cristalino Jungle Lodge, MT",-55.931999999999995,-9.5981,250,tropical
Jeremy Minns,1999-09-14,17:45,Reserva Extrativista Alto Juruá. Foz do Breu,-72.7153,-9.4123,230,tropical
Jeremy Minns,1999-12-18,18:32,"Mocambinho, MG",-44.01,-15.1334,550,tropical
Jeremy Minns,2000-01-11,09:05,Aquidauana,-55.8167,-20.4834,174,tropical
Krzysiek Deoniziak,2013-09-23,06:00,"Porto Jofre, Mato Grosso",-56.771,-17.3639,110,tropical
Paulo Affonso Fonseca Pires Neto,2012-10-31,17:30,"Poconé, Mato Grosso",-56.6771,-16.6504,120,tropical
Paulo Ricardo Siqueira,2012-09-07,06:00,"Mocambinho, MG",-44.01,-15.1334,460,tropical
Rodrigo Dela Rosa ,2013-07-11,10:30,"Rio Branco, Acre",-67.9175,-9.8823,200,tropical
Antonio Silveira,2008-10-16,10am,"Estação Ecológica Juréia-Itatins, Peruíbe,São Paulo -SP",-47.225,-24.554000000000002,10,subtropical
Antonio Silveira,2012-08-04,4pm,"Bairro do Guaraú, Peruíbe, São Paulo State",-47.026,-24.375,8,subtropical
Antonio Silveira,2012-08-17,10:30am,"Jaguareguava valley,Bertioga,São Paulo State",-46.168,-23.831999999999997,5,subtropical
Bob Planqué,2005-11-27,16:00,"Parque do Zizo, Sao Paulo State",-47.81044,-24.017146,630,subtropical
Bruno Lima & Marcio Ribeiro,2008-01-03,10:55,"Bairro do Guaraú, Peruíbe-SP",-47.01,-24.3167,0,subtropical
GABRIEL LEITE,2012-01-06,09:30,"Folha Seca, Ubatuba, São Paulo, Brazil",-45.167,-23.462,120,subtropical
Guilherme R R Brito,2005-11-00,08:00,"Campo do Café, Praia de Boracéia, Bertioga, São Paulo ",-45.8737,-23.7564,8,subtropical
Jeremy Minns,1999-07-26,08:20,"Ubatuba, SP. Corcovado.",-45.2167,-23.5001,40,subtropical
Jeremy Minns,2001-07-26,09:57,"Reserva Volta Velha, Itapoá, SC",-48.6334,-26.0834,10,subtropical
Jeremy Minns,2002-03-11,08:05,"Caraguatatuba, São Paulo state. 'Hípica as Gaivotas'",-45.3167,-23.5667,10,subtropical
Jeremy Minns,2002-07-30,07:40,"Ubatuba, SP. Folha Seca.",-45.2167,-23.5001,30,subtropical
Jeremy Minns,2002-12-01,08:06,"Reserva Volta Velha, Itapoá, SC",-48.6334,-26.0834,10,subtropical
Leonardo Pimentel,2007-06-27,14:40,"Reserva Ecológica de Guapiaçu, RJ",-42.7167,-22.5001,?,tropical
Nick Athanas,2005-04-16,09:00,"Reserva Ecológica de Guapiaçu, RJ",-42.7167,-22.5001,350,tropical
Ricardo Gagliardi,2006-08-27,09:30,Pedra Branca State Park Rio de Janeiro,-43.4362,-22.9428,120,tropical
Ricardo Gagliardi,2009-04-05,08:15,Parque Natural Municipal de Nova Iguaçu,-43.461999999999996,-22.7787,280,tropical
Teus Luijendijk,2010-07-05,16:04,"Ubatuba, SP. Fazenda Angelim",-45.1167,-23.4334,30,tropical
Adrian Eisen Rupp,2008-12-02,?,"Rio da Prata, Vila Flores, Rio Grande do Sul",-51.4614,-28.8814,330,subtropical
Adrian Eisen Rupp,2010-01-15,?,"Salseiro, Vidal Ramos, Santa Catarina",-49.379082000000004,-27.39726,440,subtropical
Bob Planqué,2005-12-11,8:35,"Parque Estadual Intervales, SP",-48.4181,-24.2759,830,subtropical
Claydson P. de Assis,2007-08-25,00:00:00,"APA da Bocaina, Sertao da Bocaina, SP",-44.880524,-23.182973,1200,tropical
Evair Legal,2009-12-22,?,"RPPN Prima Luna, Nova Trento, Santa Catarina  ",-49.02,-27.25800000000001,380,subtropical
GABRIEL LEITE,2011-06-22,09:30,"Sao Jose dos Campos, state of Sao Paulo",-46.0328,-23.0401,700,tropical
Guilherme R R Brito,2003-00-00,0:24s,"Boraceia Biological Station, SP state",-45.8667,-23.6334,890,subtropical
Luiz Fernando Figueiredo,0000-00-00,?,"Boraceia Biological Station, SP state",-45.8667,-23.6334,850,subtropical
Marcos Melo,2010-01-25,10:10,"APA da Bacia do Rio Paraíba do Sul - Guarulhos, SP",-46.4058272839247,-23.303893531539305,1050,tropical
Nick Athanas,2005-05-19,10:00,"Parque Estadual Intervales, SP",-48.4181,-24.2759,850,subtropical
Noé Eiterer,2013-06-01,11:00,"Araponga, Minas Gerais",-42.5222,-20.6665,950,tropical
Ricardo Gagliardi,2005-09-23,08:30,Serra dos Órgãos National Park - RJ,-43.01,-22.448,950,tropical
Ricardo Gagliardi,2007-03-08,14:30,Itatiaia National Park - highlands,-44.6634,-22.3112,2300,tropical
Ricardo Gagliardi,2007-04-23,06:45,Taquaril - Petrópolis - RJ,-43.077,-22.3023,1000,tropical
Rodrigo Dela Rosa,2010-03-07,?,São josé dos Campos/SP,-45.9167,-23.0667,700,tropical
Rosendo Fraga,2000-07-20,10:15,"Itatiaia NP, RJ",-44.63,-22.38,1050,tropical
Teus Luijendijk,2010-07-08,11:13,"Estrada da Graciosa, Paraná state",-48.9001,-25.3334,980,subtropical
Teus Luijendijk,2010-07-23,09:40,"Estrada da Graciosa, Paraná state",-48.9001,-25.3334,980,subtropical
Alexander Lees,2011-11-27,06:12,"Bacia 269, Santarem",-54.803000000000004,-3.055,?,tropical
Alexandre Renaudier,2009-07-19,?:?,"Borba, Amazonas",-59.59340600000001,-4.388175,?,tropical
Alexandre Renaudier,2009-07-19,?:?,"Borba, Amazonas",-59.59340600000001,-4.388175,?,tropical
Alexandre Renaudier,2009-07-19,?:?,"Borba, Amazonas",-59.59340600000001,-4.388175,?,tropical
Andrew Spencer,2009-10-06,09:00,"Cristalino Jungle Lodge, MT",-55.931999999999995,-9.5981,250,tropical
Andrew Spencer,2012-10-10,08:00,"Cristalino Jungle Lodge, MT",-55.931999999999995,-9.5981,260,tropical
Bradley Davis,2006-07-29,06:00,"Serra dos Caiabis, Alta Floresta - MT",-56.7501,-10.7501,300,tropical
GABRIEL LEITE,2012-07-26,08:00,"Itaituba, Para",-56.4086,-4.6551,70,tropical
GABRIEL LEITE,2012-12-11,05:30,"Itaituba, Para",-56.3338,-4.5778,70,tropical
Jeremy Minns,2003-03-30,06:19,"Guajará-Mirim, RO",-65.2501,-10.8814,130,tropical
Jeremy Minns,2004-08-16,05:46,"Borba, Amazonas",-59.5934,-4.3881,30,tropical
Nick Athanas,2006-02-08,12:00,"TI Coatá-Laranjal, south of Borba, AM",-59.5114,-4.6195,30,tropical
Nick Athanas,2006-02-08,12:00,"TI Coatá-Laranjal, south of Borba, AM",-59.5114,-4.6195,30,tropical
Tayler Brooks,2011-08-08,8:40,"Cristalino Jungle Lodge, MT",-55.931999999999995,-9.5981,200,tropical
Adrian Eisen Rupp,2007-12-08,?,"Gleba maior Reserva Biológica Estadual do Sassafrás, Doutor Pedrinho, Santa Catarina",-49.6756,-26.7117,920,subtropical
Adrian Eisen Rupp,2010-01-02,7:40,"Morro da Turquia, Pomerode, Santa Catarina ",-49.1881,-26.7395,400,subtropical
Bob Planque,2011-05-17,11:00,"Panga Research Station, Minas Gerais",-48.393574,-19.182381,700,tropical
Bob Planque,2011-05-17,11:00,"Panga Research Station, Minas Gerais",-48.393574,-19.182381,700,tropical
Bob Planqué,2005-12-10,8:20,"Parque Estadual Intervales, SP",-48.4181,-24.2759,830,subtropical
Evair Legal,2010-01-15,?,"Salseiro, Vidal Ramos, Santa Catarina",-49.379082000000004,-27.39726,400,subtropical
Fernando Jacobs,2007-12-27,06:25,"Dunas, área de proteção ambiental, Las Acácias - Pelotas, Rio Grande do Sul",-52.28333,-31.75,0,subtropical
GABRIEL LEITE,2009-12-20,12:00,"Santo Antônio do Pinhal, São Paulo",-45.6842,-22.7876,1000,tropical
GABRIEL LEITE,2011-06-22,10:30,"Sao Jose dos Campos, state of Sao Paulo",-46.0328,-23.0401,700,tropical
GABRIEL LEITE,2013-02-25,08:30,"Piracicaba, São Paulo",-47.9831,-22.6771,460,tropical
Glauco Alves Pereira,2005-04-15,06:50,"Engenho Opinioso, Amaraji, Pernambuco",-35.44138,-8.385091000000001,550,tropical
Herman van Oosten,2010-08-25,06:23,"Pedra de Baú, Campos do Jordao, SP",-45.6501,-22.6834,1600,tropical
Jeremy Minns,1995-04-09,10:00,Serra da Bocaina. Sao Jose do Barreiro,-44.6167,-22.8001,1400,tropical
Jeremy Minns,2000-01-11,12:57:36,Aquidauana,-55.8167,-20.4834,174,tropical
Jeremy Minns,2000-08-05,17:20,Itanhaem. Chacaras Bopiranga,-46.9001,-24.1834,10,subtropical
Jeremy Minns,2001-03-14,14:26,Conceicao de Ibitipoca,-43.8834,-21.7001,1200,tropical
Jeremy Minns,2003-02-12,07:52,Intervales State Park. Carmo road,-48.4334,-24.2834,800,subtropical
Jeremy Minns,2004-03-22,07:52,"Jaqueira Private Reserve, State of Pernambuco",-35.79333,-8.72667,700,tropical
Jeremy Minns,2004-07-04,09:29,Itatiaia National Park - Agulhas Negras road,-44.7334,-22.3667,1800,tropical
João Gava,2012-08-11,10:30,"Nova Veneza, Santa Catarina, Brazil",-49.49800000000001,-28.638,90,subtropical
Marco Manhães,2012-11-14,07:15,"Universidade Federal de Juiz de Fora, MG",-43.371,-21.776,900,tropical
Mauricio Cabral Periquito,2004-06-05,5:30,"Mata de Aldeia, Camaragibe, Pernambuco",-34.9667,-8.0167,80,tropical
Noé Eiterer,2013-04-06,13:30,"Viçosa, Minas Gerais",-42.8882,-20.79,800,tropical
Rafael Antunes Dias,2011-08-05,10:00,"Banhado do Maçarico, Rio Grande, Rio Grande do Sul",-52.41195201873779,-32.2830691981951,15,subtropical
Rafael Antunes Dias,2011-10-16,12:00,"Banhado do Maçarico, Rio Grande, Rio Grande do Sul",-52.412,-32.283,16,subtropical
Renan Campos de Oliveira,2010-08-26,8:12,"Fazenda Colorado, Londrina - PR",-51.0356,-23.4673,600,subtropical
Ricardo Gagliardi,2007-12-01,13:30,Posse dos Coqueiros - Areal - RJ,-43.2501,-22.2501,600,tropical
Ricardo Gagliardi,2009-03-21,09:50,Taquaril - Petrópolis - RJ ,-43.077,-22.3023,1200,tropical
Rodrigo Dela Rosa ,2013-07-28,10:30,"Sao Jose dos Campos, state of Sao Paulo",-46.0328,-23.0401,700,tropical
Sidnei S. dos Santos,2006-05-30,7:30,"Parque Municipal de Mucugê, Mucugê, Bahia.",-41.343,-12.993,?,tropical
Teus Luijendijk,2010-07-08,12:28,"Estrada da Graciosa, Paraná state",-48.9001,-25.3334,980,subtropical
Adrian Eisen Rupp,2009-09-18,?,"Linha Emília, Dois Lajeados, Rio Grande do Sul",-51.7806,-28.9403,200,subtropical
Evair Legal,2010-01-16,?,"Salseiro, Vidal Ramos, Santa Catarina",-49.379082000000004,-27.39726,440,subtropical
Fernando Jacobs,2003-12-26,09:05,"Estância Santa Maria - Jaguarão, Rio Grande do Sul",-53.0964,-32.4545,25,subtropical
GABRIEL LEITE,2011-12-21,08:00,"São José dos Campos, São Paulo",-45.9613,-23.2119,550,tropical
Glauco Alves Pereira,2003-06-24,07:12,"Porteiras, Altinho, Pernambuco",-37.75,-8.3,460,tropical
Gustavo Cabanne,2007-08-25,09:00,"São Roque, São Paulo",-47.13528,-23.52917,900,subtropical
Jeremy Minns,1999-12-17,07:57,"Pirapora, MG",-44.8501,-17.3584,540,tropical
Jeremy Minns,2003-12-04,08:09,"Pousada Araras, Pantanal, MT",-56.7167,-16.5167,120,tropical
Jeremy Minns,2003-12-04,08:12,"Transpantaneira south of Pixaim, MT",-56.8448,-16.8248,110,tropical
Joao Menezes,2007-07-04,15:45,"Eldorado, Mato Grosso do Sul state",-54.2537,-23.8501,340,subtropical
Luiz C.Silva,2012-09-01,?," Campo mourao, estado do Paraná.",-52.387,-24.331,630,subtropical
Marcos Melo,2009-04-22,06:30,"Pq. Ibirapuera, São Paulo, SP",-46.6606,-23.5889,760,subtropical
Marcos Melo,2009-04-22,06:30,"Pq. Ibirapuera, São Paulo, SP",-46.6606,-23.5889,760,subtropical
Mauricio Cabral Periquito,2004-02-24,10:00,"Praia do Gamela, Sirinhaém, Pernambuco",-35.0392,-8.6114,0,tropical
Adrian Eisen Rupp,2007-09-08,?,"Fazenda Santa Rita, Parque Nacional da Serra do Itajaí, Indaial, Santa Catarina ",-49.1573,-27.1073,720,subtropical
Antonio Silveira,1993-09-06,7pm,"Hotel Donati, Itatiaia NP, Rio de Janeiro state",-44.6,-22.443,950,tropical
